rented_bike_count,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,year,month,week,day,dayofweek,dayofyear,is_month_end,is_month_start,is_quarter_end,is_quarter_start,is_year_end,is_year_start,seasons_autumn,seasons_winter,seasons_summer,seasons_spring,holiday_yes,holiday_no,functioning_day_no,functioning_day_yes
679,1,11.2,78,1.1,467,7.4,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
568,2,10.7,80,0.6,409,7.3,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
372,3,10.3,81,0.7,361,7.1,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
223,4,9.5,87,0.6,266,7.4,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
137,5,9.4,87,0.8,279,7.3,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
167,6,9.5,85,0.6,304,7.0,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
309,7,9.5,86,0.6,293,7.2,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
589,8,9.3,85,0.3,313,6.9,0.07,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
628,9,10.1,77,0.0,350,6.2,0.45,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
699,10,12.2,73,1.9,374,7.4,0.92,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
768,11,13.8,63,2.2,416,6.8,1.32,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1034,12,15.1,54,2.2,495,5.8,1.91,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1094,13,15.9,48,2.7,538,4.8,1.87,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1113,14,17.1,39,2.0,781,3.0,1.85,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1229,15,16.6,36,2.5,808,1.4,1.45,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1263,16,16.0,37,1.9,984,1.2,0.94,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1379,17,14.8,47,1.3,787,3.5,0.35,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1226,18,13.2,57,2.2,618,4.8,0.01,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
957,19,12.1,67,1.5,430,6.1,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
877,20,11.3,74,1.2,350,6.8,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
847,21,10.8,78,1.0,303,7.1,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
885,22,10.6,81,1.2,281,7.4,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
676,23,10.3,84,1.3,250,7.7,0.0,0.0,0.0,2018,10,41,11,3,284,False,False,False,False,False,False,0,1,1,0,0,0,0,1
655,0,9.4,85,0.6,241,6.9,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
518,1,8.8,89,0.7,213,7.0,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
370,2,7.9,85,1.1,275,5.5,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
314,3,7.1,85,0.7,329,4.7,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
189,4,6.9,82,0.5,337,4.0,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
111,5,6.8,83,0.6,341,4.1,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
117,6,6.6,84,1.2,373,4.0,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
228,7,6.4,84,1.3,369,3.8,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
395,8,6.3,81,0.8,365,3.2,0.11,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
574,9,7.8,72,1.2,360,3.0,0.54,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
563,10,10.2,68,0.7,354,4.5,1.06,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
578,11,10.7,68,0.4,341,5.0,0.54,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
769,12,10.6,72,2.0,365,5.7,0.29,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
758,13,9.8,70,1.7,360,4.5,0.33,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
810,14,10.1,58,0.9,605,2.1,0.43,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
832,15,10.2,58,2.0,573,2.2,0.29,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
616,16,9.9,59,1.3,578,2.2,0.1,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
660,17,8.9,57,3.0,1149,0.8,0.03,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
752,18,8.9,55,2.0,1333,0.3,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
685,19,8.7,52,0.8,1590,-0.6,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
711,20,8.2,53,0.6,1621,-0.8,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
689,21,8.0,51,0.5,1989,-1.5,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
690,22,7.0,60,0.0,1948,-0.2,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
554,23,6.3,62,0.0,1993,-0.4,0.0,0.0,0.0,2018,11,45,11,6,315,False,False,False,False,False,False,0,1,1,0,0,0,0,1
456,0,5.4,64,0.8,2000,-0.8,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
344,1,5.0,67,1.3,2000,-0.6,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
187,2,4.8,66,1.6,2000,-1.0,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
122,3,4.6,65,0.1,2000,-1.4,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
109,4,4.0,68,0.0,2000,-1.3,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
158,5,4.0,71,0.0,2000,-0.7,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
419,6,3.8,69,0.0,1995,-1.3,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1004,7,3.4,72,1.0,1989,-1.1,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1699,8,3.3,69,0.0,2000,-1.8,0.06,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
931,9,5.2,55,1.4,1752,-3.1,0.67,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
683,10,8.3,50,1.1,1364,-1.5,1.23,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
785,11,10.3,40,0.7,1672,-2.7,1.66,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
888,12,12.3,37,0.8,1690,-1.9,1.93,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
889,13,13.3,36,2.1,1283,-1.4,1.99,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
886,14,14.2,33,1.5,1374,-1.8,1.84,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1084,15,13.8,34,2.4,1438,-1.8,1.45,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1193,16,12.9,38,2.6,1476,-1.1,0.94,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1472,17,11.8,43,1.8,1685,-0.3,0.34,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
2022,18,10.6,45,1.8,1936,-0.8,0.01,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1466,19,9.8,46,2.8,1945,-1.2,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1292,20,9.0,48,1.9,1879,-1.4,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1189,21,8.5,50,0.5,1707,-1.3,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1023,22,7.6,55,1.7,1694,-0.8,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
702,23,6.9,60,0.8,1610,-0.3,0.0,0.0,0.0,2018,12,50,11,1,345,False,False,False,False,False,False,0,1,1,0,0,0,0,1
587,0,6.2,63,0.8,1611,-0.3,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
487,1,5.6,68,0.5,1576,0.1,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
330,2,5.6,64,0.1,1556,-0.6,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
205,3,5.3,62,0.0,1485,-1.4,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
133,4,4.9,63,0.0,1397,-1.5,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
162,5,4.7,72,0.0,1310,0.0,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
402,6,4.2,72,0.8,1326,-0.4,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1066,7,4.4,72,0.3,1189,-0.2,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1910,8,4.7,68,0.5,1032,-0.7,0.06,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
990,9,6.0,59,1.0,719,-1.4,0.6,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
710,10,9.0,51,0.9,706,-0.6,1.16,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
789,11,11.4,46,0.8,876,0.1,1.57,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
890,12,12.8,45,1.8,1170,1.1,1.82,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
912,13,13.5,43,2.2,1687,1.1,1.92,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
928,14,15.0,37,1.6,1703,0.4,1.82,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
980,15,15.3,37,1.8,1774,0.6,1.5,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1188,16,14.2,37,2.0,1783,-0.3,0.91,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1420,17,12.7,40,1.9,1967,-0.5,0.33,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
2159,18,11.3,42,1.2,1846,-1.1,0.01,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1529,19,9.8,45,1.3,1882,-1.5,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1208,20,9.5,44,1.8,1991,-2.1,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1163,21,8.5,42,1.1,2000,-3.7,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1126,22,8.1,50,0.5,2000,-1.7,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
718,23,7.6,49,0.6,1971,-2.4,0.0,0.0,0.0,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,1,0,0,0,0,1
612,0,7.0,54,0.9,1862,-1.6,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
517,1,6.5,60,0.5,1788,-0.7,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
327,2,6.2,59,0.6,1584,-1.2,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
210,3,6.1,66,0.5,1347,0.2,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
164,4,5.6,70,0.6,1311,0.5,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
135,5,5.3,72,0.2,1278,0.6,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
362,6,5.1,76,1.1,1195,1.2,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1047,7,5.2,78,0.3,1182,1.6,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1916,8,5.0,77,1.5,1115,1.2,0.07,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1019,9,7.1,61,0.5,1493,0.0,0.57,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
779,10,9.6,53,1.4,1818,0.4,1.16,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
892,11,12.1,49,0.8,1827,1.6,1.61,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
963,12,14.2,45,0.9,1531,2.4,1.86,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1028,13,15.7,41,2.3,1322,2.4,2.01,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1001,14,16.1,32,1.4,1703,-0.6,1.8,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1063,15,15.9,30,0.7,1823,-1.6,1.34,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1137,16,15.2,40,2.7,1371,1.6,0.87,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1532,17,13.6,46,1.8,1374,2.1,0.31,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
2200,18,12.2,47,2.6,1427,1.2,0.01,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1464,19,11.5,52,2.4,1319,1.9,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1269,20,10.5,52,1.4,1153,1.0,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1239,21,9.8,52,0.5,1255,0.3,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1074,22,8.8,58,0.5,1358,0.9,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
757,23,8.4,65,0.8,1216,2.1,0.0,0.0,0.0,2018,11,46,14,2,318,False,False,False,False,False,False,0,1,1,0,0,0,0,1
610,0,7.7,67,0.4,1102,1.9,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
489,1,7.3,64,0.3,1150,0.9,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
313,2,7.1,68,0.6,1082,1.5,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
219,3,6.5,75,1.1,970,2.3,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
154,4,6.1,72,0.5,1052,1.4,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
172,5,5.3,78,1.4,952,1.7,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
357,6,4.9,76,1.1,800,1.0,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
883,7,4.8,76,0.7,762,0.9,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1686,8,5.3,75,1.0,808,1.2,0.1,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1300,9,6.8,64,1.0,949,0.4,0.5,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
782,10,8.6,57,0.6,1102,0.5,0.77,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
770,11,11.1,47,1.2,1047,0.1,1.48,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
942,12,13.8,43,0.9,987,1.4,1.61,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
883,13,15.1,37,1.9,990,0.4,1.74,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
899,14,15.1,33,1.5,1045,-1.0,1.31,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
971,15,16.1,30,1.0,1125,-1.5,1.06,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1123,16,15.4,34,1.4,1016,-0.4,0.68,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1416,17,13.7,38,1.4,884,-0.3,0.29,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
2034,18,12.1,46,1.4,799,0.8,0.01,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1448,19,11.2,46,1.4,869,0.0,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1146,20,9.5,49,1.3,918,-0.7,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1123,21,9.6,52,1.3,906,0.2,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1061,22,8.7,53,0.4,764,-0.3,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
721,23,8.1,57,0.7,752,0.0,0.0,0.0,0.0,2018,11,46,15,3,319,False,False,False,False,False,False,0,1,1,0,0,0,0,1
683,0,7.8,57,0.3,792,-0.2,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
520,1,7.8,59,0.6,768,0.2,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
376,2,7.7,63,1.0,704,1.0,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
262,3,7.4,63,0.6,699,0.8,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
171,4,7.1,64,0.6,663,0.7,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
151,5,6.9,66,0.5,698,0.9,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
412,6,7.1,65,0.5,713,0.9,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
939,7,6.6,64,0.5,701,0.2,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1692,8,7.0,64,0.8,683,0.6,0.03,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
991,9,8.2,61,0.6,586,1.1,0.26,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
699,10,9.4,55,0.1,570,0.7,0.49,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
834,11,11.9,44,2.1,791,0.0,1.22,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
886,12,13.4,48,2.3,962,2.5,1.64,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
920,13,14.4,49,3.5,890,3.8,1.71,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
915,14,13.3,53,2.6,761,3.9,1.34,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
995,15,13.2,61,3.9,719,5.8,1.03,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1126,16,11.8,66,3.0,687,5.6,0.44,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1346,17,11.0,70,2.9,617,5.7,0.12,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1956,18,9.9,74,2.6,492,5.4,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1303,19,8.7,78,2.5,460,5.0,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
995,20,7.6,76,3.9,603,3.6,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
907,21,6.8,73,2.3,730,2.2,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
894,22,6.2,72,1.4,848,1.5,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
687,23,5.0,75,1.1,835,0.9,0.0,0.0,0.0,2018,11,46,16,4,320,False,False,False,False,False,False,0,1,1,0,0,0,0,1
626,0,4.2,76,2.1,870,0.3,0.0,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
597,1,3.4,76,0.5,909,-0.4,0.0,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
456,2,2.9,77,1.8,853,-0.7,0.0,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
288,3,2.5,77,2.3,992,-1.1,0.0,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
195,4,1.7,74,1.7,1226,-2.4,0.0,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
129,5,1.1,75,0.6,1270,-2.8,0.0,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
151,6,1.0,77,0.6,1259,-2.5,0.0,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
315,7,0.8,77,0.9,1300,-2.7,0.0,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
530,8,0.7,72,1.0,1397,-3.7,0.05,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
644,9,2.2,53,0.5,1595,-6.4,0.62,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
733,10,4.7,47,1.2,1788,-5.6,1.22,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
830,11,7.8,38,0.8,1369,-5.6,1.65,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
994,12,9.1,34,1.0,1802,-5.9,1.95,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1037,13,10.9,32,2.1,1581,-5.1,1.85,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
969,14,9.7,34,1.9,1786,-5.4,0.8,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1018,15,8.9,34,2.9,1787,-6.1,0.52,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
974,16,8.3,35,2.1,1987,-6.2,0.37,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
1031,17,7.7,34,2.6,2000,-7.2,0.13,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
877,18,7.1,40,0.6,1995,-5.6,0.01,0.0,0.0,2018,11,46,17,5,321,False,False,False,False,False,False,0,1,1,0,0,0,0,1
